,index,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,year,years_since_reform,reform,years_since_construction,mean_price_zipcode,option_buy
2989,15454,5487300020,2015-01-21,464550.0,3,1.5,1690,10500,1.0,Não,Não,4,0,1967,0,98033,47.7018,-122.165,2015,0,Não,48,678350.0,buy
2990,15455,7201800280,2014-07-15,409950.0,3,1.75,1320,6030,1.0,Não,Não,4,0,1969,0,98052,47.6993,-122.13,2014,0,Não,45,615000.0,buy
2991,15458,1450100020,2015-02-09,208000.0,3,1.0,1300,7420,1.0,Não,Não,4,0,1960,0,98002,47.2899,-122.219,2015,0,Não,55,235000.0,buy
2992,15470,2968800010,2014-09-04,275000.0,3,1.5,1950,7620,1.0,Não,Não,4,940,1956,0,98166,47.4594,-122.346,2014,0,Não,58,390000.0,buy
2993,15471,2880100675,2014-05-14,400000.0,2,1.0,980,2130,1.0,Não,Não,4,120,1918,0,98117,47.6769,-122.366,2014,0,Não,96,544000.0,buy
2994,15473,6072400280,2014-06-19,619850.0,4,2.5,2270,9247,1.0,Não,Não,5,770,1972,0,98006,47.5602,-122.176,2014,0,Não,42,760184.5,buy
2995,15474,2329600280,2015-02-02,225900.0,3,1.0,1510,8800,1.0,Não,Não,4,500,1963,0,98003,47.329,-122.33,2015,0,Não,52,267475.0,buy
2996,15476,1420400130,2014-12-26,215000.0,4,2.25,1900,9600,1.0,Não,Não,4,0,1967,0,98031,47.4208,-122.2,2014,0,Não,47,288200.0,buy
2997,15479,9560700010,2014-08-01,549800.0,3,2.25,1580,11680,1.0,Não,Não,4,0,1958,0,98005,47.5872,-122.17,2014,0,Não,56,765475.0,buy
2998,15480,6131600285,2014-10-24,195500.0,4,1.0,1230,8636,1.5,Não,Não,4,0,1954,0,98002,47.3231,-122.219,2014,0,Não,60,235000.0,buy
2999,15488,1087900050,2014-06-03,560000.0,3,1.75,2000,10182,1.0,Não,Não,5,600,1963,0,98033,47.6616,-122.175,2014,0,Não,51,678350.0,buy
3000,15494,4021100095,2015-01-21,290000.0,4,1.75,1820,22043,2.5,Não,Não,4,0,1918,0,98155,47.7606,-122.28,2015,0,Não,97,375000.0,buy
3001,15524,461005435,2015-02-02,519000.0,3,1.75,2000,5680,1.0,Não,Não,4,920,1903,0,98117,47.6805,-122.366,2015,0,Não,112,544000.0,buy
3002,15527,2025701190,2015-05-07,295000.0,3,1.75,1520,6559,1.0,Não,Não,4,350,1992,0,98038,47.35,-122.037,2015,0,Não,23,342000.0,buy
3003,15537,6413600285,2014-08-25,402000.0,3,1.75,1580,6127,1.5,Não,Não,5,0,1947,0,98125,47.7192,-122.32,2014,0,Não,67,425000.0,buy
3004,15538,6145601995,2014-09-24,370000.0,3,1.5,1560,6774,1.0,Não,Não,4,500,1927,0,98133,47.7024,-122.35,2014,0,Não,87,375000.0,buy
3005,15539,1214000080,2014-06-26,329950.0,3,1.0,1750,7800,1.0,Não,Não,4,600,1956,0,98166,47.4596,-122.343,2014,0,Não,58,390000.0,buy
3006,15542,1001200050,2014-09-23,259000.0,4,1.5,1260,7248,1.5,Não,Não,5,0,1955,0,98188,47.433,-122.292,2014,0,Não,59,264000.0,buy
3007,15543,8732130680,2014-10-27,210000.0,3,2.25,2140,9775,1.0,Não,Não,4,670,1978,0,98023,47.306,-122.379,2014,0,Não,36,268450.0,buy
3008,15552,6303401150,2014-09-24,125000.0,2,1.0,810,8382,1.0,Não,Não,4,0,1942,0,98146,47.5033,-122.358,2014,0,Não,72,305000.0,buy
3009,15557,3623029034,2015-03-11,230000.0,3,1.0,1120,32250,1.0,Não,Não,4,0,1934,0,98070,47.447,-122.482,2015,0,Não,81,463750.0,buy
3010,15561,3755500080,2014-06-06,510000.0,4,1.5,1320,14250,1.0,Não,Não,4,0,1954,0,98033,47.7016,-122.199,2014,0,Não,60,678350.0,buy
3011,15584,7129303180,2014-10-02,310000.0,3,2.0,1290,6150,1.0,Não,Sim,5,0,1950,0,98118,47.5181,-122.257,2014,0,Não,64,367500.0,buy
3012,15586,2128000050,2014-08-15,625000.0,4,2.25,2070,7200,1.0,Não,Não,5,680,1977,0,98033,47.697,-122.169,2014,0,Não,37,678350.0,buy
3013,15598,3010300415,2015-02-11,383000.0,5,2.0,2280,5750,1.0,Não,Não,4,1140,1951,0,98116,47.5672,-122.39,2015,0,Não,64,562750.0,buy
3014,15607,3904100089,2014-08-01,190000.0,3,1.75,1350,7370,1.0,Não,Não,4,0,1912,0,98118,47.5336,-122.278,2014,0,Não,102,367500.0,buy
3015,15608,3904100089,2015-03-18,300000.0,3,1.75,1350,7370,1.0,Não,Não,4,0,1912,0,98118,47.5336,-122.278,2015,0,Não,103,367500.0,buy
3016,15611,87000006,2015-04-13,275000.0,4,1.75,1680,19405,1.0,Não,Não,4,120,1959,0,98055,47.4552,-122.202,2015,0,Não,56,294950.0,buy
3017,15612,8074200185,2014-08-25,370000.0,3,2.75,2120,7650,1.0,Não,Não,4,0,1958,0,98056,47.4923,-122.178,2014,0,Não,56,380000.0,buy
3018,15613,9310300185,2015-03-25,227000.0,2,1.0,1040,9100,1.0,Não,Não,4,0,1937,0,98133,47.7407,-122.347,2015,0,Não,78,375000.0,buy
3019,15614,1433100010,2015-01-28,312000.0,4,1.0,1730,8706,1.0,Não,Não,4,720,1962,0,98058,47.4586,-122.175,2015,0,Não,53,335000.0,buy
3020,15623,3834500170,2015-01-16,375000.0,3,1.75,1430,8412,1.0,Não,Não,4,360,1928,0,98125,47.7218,-122.299,2015,0,Não,87,425000.0,buy
3021,15625,7657600005,2014-10-31,249950.0,5,2.0,1730,7375,1.0,Não,Não,4,0,1944,0,98178,47.4953,-122.238,2014,0,Não,70,278277.0,buy
3022,15627,2287000280,2014-09-17,705000.0,4,1.75,1690,11739,1.0,Não,Não,4,0,1959,0,98040,47.552,-122.219,2014,0,Não,55,993750.0,buy
3023,15633,13001795,2014-10-14,319500.0,4,2.75,2500,5100,1.5,Não,Não,4,1080,1907,0,98108,47.523,-122.332,2014,0,Não,107,342500.0,buy
3024,15648,3755000020,2014-09-17,342500.0,3,1.0,940,10500,1.0,Não,Não,4,0,1966,0,98034,47.7268,-122.229,2014,0,Não,48,445950.0,buy
3025,15649,1503200050,2014-11-18,252000.0,4,1.75,1940,13370,1.0,Não,Não,4,0,1974,0,98023,47.3215,-122.369,2014,0,Não,40,268450.0,buy
3026,15650,2599000130,2014-07-16,247200.0,3,1.0,1590,11200,1.0,Não,Não,4,0,1961,0,98092,47.2894,-122.188,2014,0,Não,53,309780.0,buy
3027,15653,8945300290,2015-02-26,160000.0,3,1.0,880,8976,1.0,Não,Não,4,0,1966,0,98023,47.3056,-122.368,2015,0,Não,49,268450.0,buy
3028,15660,9542850290,2014-08-25,710000.0,4,2.5,2630,8580,1.0,Não,Não,4,930,1977,0,98005,47.5916,-122.166,2014,0,Não,37,765475.0,buy
3029,15666,2767603165,2015-01-22,500000.0,4,2.0,1980,4500,2.0,Não,Não,4,0,1910,0,98107,47.6728,-122.379,2015,0,Não,105,529950.0,buy
3030,15670,8141200080,2014-08-14,680000.0,8,2.75,2530,4800,2.0,Não,Não,4,1140,1901,0,98112,47.6241,-122.305,2014,0,Não,113,915000.0,buy
3031,15671,9407101850,2014-12-09,345000.0,3,2.25,1690,14615,2.0,Não,Não,4,0,1979,0,98045,47.4492,-121.78,2014,0,Não,35,399500.0,buy
3032,15673,4038300010,2014-09-22,390000.0,3,1.5,1180,7700,1.0,Não,Não,4,0,1959,0,98007,47.6133,-122.133,2014,0,Não,55,555000.0,buy
3033,15675,826000480,2014-08-26,448500.0,3,1.75,1300,4800,2.0,Não,Sim,4,0,1912,0,98136,47.5457,-122.383,2014,0,Não,102,489950.0,buy
3034,15676,6163901150,2014-11-09,346000.0,3,1.75,1590,9636,1.5,Não,Não,4,0,1953,0,98155,47.754,-122.321,2014,0,Não,61,375000.0,buy
3035,15683,7424600020,2014-10-27,620000.0,4,2.5,1900,9775,1.0,Não,Não,5,0,1967,0,98033,47.6856,-122.168,2014,0,Não,47,678350.0,buy
3036,15685,5104200380,2014-10-14,265000.0,3,1.0,1010,14948,1.0,Não,Não,5,0,1969,0,98059,47.4772,-122.144,2014,0,Não,45,435000.0,buy
3037,15690,5422560660,2014-10-30,407000.0,2,2.5,1700,6635,2.0,Não,Não,4,0,1976,0,98052,47.6655,-122.13,2014,0,Não,38,615000.0,buy
3038,15697,3438501150,2014-07-28,300000.0,3,2.0,720,7598,1.0,Não,Não,5,0,1947,0,98106,47.5483,-122.36,2014,0,Não,67,315000.0,buy
3039,15706,1235700073,2015-03-18,660000.0,3,2.25,1700,12615,1.0,Não,Não,4,400,1990,0,98033,47.6965,-122.197,2015,0,Não,25,678350.0,buy
3040,15711,7683800010,2015-04-21,205000.0,3,1.0,1300,9880,1.0,Não,Não,4,0,1959,0,98003,47.3352,-122.297,2015,0,Não,56,267475.0,buy
3041,15718,4038200480,2014-12-01,480000.0,3,1.0,1160,8800,1.0,Não,Não,4,0,1959,0,98008,47.6112,-122.128,2014,0,Não,55,545000.0,buy
3042,15728,2450000275,2014-07-16,595000.0,4,1.5,1350,8113,1.0,Não,Não,4,0,1959,0,98004,47.5807,-122.196,2014,0,Não,55,1150000.0,buy
3043,15738,2211700290,2014-12-04,538000.0,3,2.75,2000,7204,1.0,Não,Não,5,750,1960,0,98006,47.565,-122.116,2014,0,Não,54,760184.5,buy
3044,15739,739500050,2014-07-01,260000.0,3,2.25,1920,9680,1.0,Não,Não,4,620,1961,0,98031,47.412,-122.195,2014,0,Não,53,288200.0,buy
3045,15742,2112700280,2014-08-11,295000.0,3,1.75,1440,4000,1.0,Não,Não,4,390,1979,0,98106,47.5329,-122.354,2014,0,Não,35,315000.0,buy
3046,15746,1474000050,2014-05-08,437000.0,3,1.75,1310,9282,1.0,Não,Não,4,0,1976,0,98052,47.6844,-122.111,2014,0,Não,38,615000.0,buy
3047,15753,2710600080,2014-08-25,525000.0,4,2.0,1720,6099,1.0,Não,Não,4,860,1949,0,98115,47.6765,-122.287,2014,0,Não,65,567000.0,buy
3048,15758,9534400010,2015-04-23,965800.0,4,1.75,2500,8725,1.0,Não,Não,4,1000,1966,0,98004,47.6304,-122.205,2015,0,Não,49,1150000.0,buy
3049,15759,7577700185,2014-07-09,550000.0,4,1.0,1440,3600,1.5,Não,Não,4,0,1924,0,98116,47.5694,-122.385,2014,0,Não,90,562750.0,buy
3050,15762,452001310,2014-08-25,500000.0,2,1.0,960,5000,1.0,Não,Não,4,0,1900,0,98107,47.6755,-122.367,2014,0,Não,114,529950.0,buy
3051,15773,2624089026,2014-10-02,275000.0,4,1.0,1430,27153,1.5,Não,Não,4,0,1934,0,98065,47.5372,-121.744,2014,0,Não,80,500000.0,buy
3052,15776,5528600050,2015-02-11,546000.0,2,1.0,1200,12856,1.0,Não,Não,4,0,1948,0,98027,47.5321,-122.034,2015,0,Não,67,570500.0,buy
3053,15778,1839920050,2015-04-14,435000.0,3,2.0,1270,10713,1.0,Não,Não,4,0,1969,0,98034,47.7247,-122.181,2015,0,Não,46,445950.0,buy
3054,15779,6624010010,2015-05-06,259500.0,4,1.5,1300,7200,1.0,Não,Não,4,0,1970,0,98031,47.4179,-122.181,2015,0,Não,45,288200.0,buy
3055,15787,9512500380,2014-10-10,455000.0,3,1.75,1270,7700,1.0,Não,Não,4,0,1968,0,98052,47.6711,-122.148,2014,0,Não,46,615000.0,buy
3056,15788,8653600050,2015-02-25,572000.0,3,1.75,1850,22767,1.5,Não,Não,5,0,1908,0,98074,47.6144,-122.067,2015,0,Não,107,642000.0,buy
3057,15799,2824069180,2014-08-06,385000.0,4,1.75,1800,10890,1.5,Não,Não,4,0,1912,0,98027,47.5312,-122.04,2014,0,Não,102,570500.0,buy
3058,15814,4140500050,2014-09-08,362000.0,3,1.0,1290,10125,1.0,Não,Não,4,0,1956,0,98028,47.7641,-122.265,2014,0,Não,58,445000.0,buy
3059,15819,7686203180,2014-08-12,172500.0,3,1.0,1040,7500,1.0,Não,Não,4,0,1954,0,98198,47.4206,-122.316,2014,0,Não,60,265000.0,buy
3060,15824,1061500630,2015-02-05,359900.0,5,2.75,2790,7600,1.5,Não,Não,4,0,1965,0,98056,47.4999,-122.165,2015,0,Não,50,380000.0,buy
3061,15832,2597670470,2014-08-13,330000.0,4,2.5,2080,7000,1.0,Não,Não,4,680,1989,0,98058,47.4252,-122.163,2014,0,Não,25,335000.0,buy
3062,15843,7199310170,2014-06-16,518000.0,4,2.5,1740,7500,1.0,Não,Não,4,520,1976,0,98052,47.6927,-122.124,2014,0,Não,38,615000.0,buy
3063,15846,1566100130,2014-08-20,319000.0,2,1.0,780,8271,1.0,Não,Não,4,0,1924,0,98115,47.7,-122.3,2014,0,Não,90,567000.0,buy
3064,15850,3751602249,2015-03-05,205000.0,4,1.0,1340,7920,1.0,Não,Não,4,0,1970,0,98001,47.2845,-122.267,2015,0,Não,45,260000.0,buy
3065,15853,7943000020,2015-03-26,183000.0,2,1.0,760,7272,1.0,Não,Não,4,0,1980,0,98003,47.3205,-122.33,2015,0,Não,35,267475.0,buy
3066,15854,7199310290,2014-09-05,583500.0,3,1.75,1720,7800,1.0,Não,Não,4,550,1978,0,98052,47.6928,-122.125,2014,0,Não,36,615000.0,buy
3067,15856,23520380,2014-09-09,539000.0,3,1.75,1790,9860,1.0,Não,Não,4,380,1978,0,98052,47.6989,-122.12,2014,0,Não,36,615000.0,buy
3068,15863,5100401315,2014-07-09,395000.0,2,1.0,930,6380,1.0,Não,Não,4,0,1940,0,98115,47.6915,-122.321,2014,0,Não,74,567000.0,buy
3069,15867,7950304095,2015-02-17,257500.0,1,1.0,710,6060,1.0,Não,Não,4,0,1916,0,98118,47.5621,-122.283,2015,0,Não,99,367500.0,buy
3070,15877,268500020,2014-11-06,282500.0,4,1.0,1650,9750,1.0,Não,Não,4,0,1964,0,98059,47.4991,-122.164,2014,0,Não,50,435000.0,buy
3071,15878,1796361100,2014-10-17,265000.0,3,2.25,1380,7226,1.0,Não,Não,4,240,1987,0,98042,47.3677,-122.091,2014,0,Não,27,292000.0,buy
3072,15879,8807300130,2014-12-17,330000.0,3,1.0,910,10240,1.0,Não,Não,4,0,1969,0,98053,47.6729,-122.064,2014,0,Não,45,635000.0,buy
3073,15886,2306400010,2014-10-17,500000.0,2,1.0,1120,3220,1.0,Não,Não,4,0,1923,0,98103,47.6588,-122.344,2014,0,Não,91,550000.0,buy
3074,15889,4326000190,2014-08-28,370000.0,4,1.0,1540,9541,1.5,Não,Não,4,0,1961,0,98034,47.7104,-122.213,2014,0,Não,53,445950.0,buy
3075,15891,9474700020,2014-05-03,310000.0,3,1.0,1010,9945,1.0,Não,Não,4,0,1973,0,98065,47.5324,-121.763,2014,0,Não,41,500000.0,buy
3076,15898,6300500275,2014-08-07,350000.0,3,1.0,1390,4820,1.0,Não,Não,4,480,1926,0,98133,47.704,-122.343,2014,0,Não,88,375000.0,buy
3077,15902,1774000050,2014-05-07,480500.0,4,2.5,2180,11200,1.0,Não,Não,4,0,1968,0,98072,47.7476,-122.086,2014,0,Não,46,515000.0,buy
3078,15903,1725800280,2014-06-16,373000.0,3,1.0,1770,5720,1.5,Não,Não,4,630,1926,0,98126,47.5546,-122.377,2014,0,Não,88,395750.0,buy
3079,15907,3575302880,2014-11-10,339300.0,3,2.0,970,10000,1.0,Não,Não,5,0,1972,0,98074,47.6205,-122.063,2014,0,Não,42,642000.0,buy
3080,15908,6671900095,2014-05-27,313000.0,3,1.75,1320,6205,1.0,Não,Não,5,0,1948,0,98133,47.7412,-122.343,2014,0,Não,66,375000.0,buy
3081,15910,4310701330,2015-03-09,415000.0,3,1.5,1220,835,1.5,Não,Não,4,0,1950,0,98103,47.6981,-122.341,2015,0,Não,65,550000.0,buy
3082,15911,23520190,2015-03-16,490000.0,3,1.75,1470,9750,1.0,Não,Não,4,0,1978,0,98052,47.6975,-122.12,2015,0,Não,37,615000.0,buy
3083,15913,6829900080,2015-03-30,275000.0,3,1.5,1400,9750,1.0,Não,Não,4,0,1964,0,98030,47.3768,-122.17,2015,0,Não,51,282255.0,buy
3084,15920,4438400050,2014-07-14,239000.0,2,1.0,710,14000,1.0,Não,Não,4,0,1953,0,98166,47.4379,-122.337,2014,0,Não,61,390000.0,buy
3085,15927,4037700285,2014-07-31,415000.0,3,1.0,1300,7975,1.0,Não,Não,4,0,1958,0,98008,47.611,-122.122,2014,0,Não,56,545000.0,buy
3086,15929,5453700020,2014-08-25,910000.0,3,2.25,2180,9865,1.0,Não,Não,4,520,1966,0,98040,47.5358,-122.235,2014,0,Não,48,993750.0,buy
3087,15938,1124000010,2014-07-11,500000.0,3,1.5,1320,8100,1.0,Não,Não,4,0,1951,0,98177,47.7194,-122.371,2014,0,Não,63,554000.0,buy
3088,15939,428000225,2014-06-20,237000.0,3,1.0,1300,8160,1.0,Não,Não,4,0,1960,0,98056,47.511,-122.172,2014,0,Não,54,380000.0,buy
3089,15940,8133300050,2014-06-26,200500.0,3,1.75,1260,9346,1.0,Não,Não,4,0,1963,0,98030,47.3713,-122.186,2014,0,Não,51,282255.0,buy
3090,15943,8074200080,2015-02-13,305000.0,3,2.0,1430,12430,1.0,Não,Não,4,0,1957,0,98056,47.4903,-122.178,2015,0,Não,58,380000.0,buy
3091,15957,2162000190,2014-12-15,693000.0,3,2.25,2120,13644,2.0,Não,Sim,4,700,1973,0,98040,47.5574,-122.214,2014,0,Não,41,993750.0,buy
3092,15964,5561000420,2015-04-08,490000.0,4,2.25,3390,39356,1.0,Não,Não,4,1750,1964,0,98027,47.461,-121.992,2015,0,Não,51,570500.0,buy
3093,15968,2310000440,2014-10-27,279950.0,3,2.25,1340,7202,2.0,Não,Não,4,0,1989,0,98038,47.3563,-122.039,2014,0,Não,25,342000.0,buy
3094,15974,984000130,2014-12-23,325000.0,4,2.25,1920,11603,2.0,Não,Não,4,0,1967,0,98058,47.4315,-122.169,2014,0,Não,47,335000.0,buy
3095,15981,9347900020,2015-01-27,230000.0,3,1.0,880,9035,1.0,Não,Não,4,0,1967,0,98059,47.476,-122.151,2015,0,Não,48,435000.0,buy
3096,15992,3975400190,2014-11-04,509000.0,4,2.0,1960,2166,1.5,Não,Não,4,700,1926,0,98103,47.6545,-122.344,2014,0,Não,88,550000.0,buy
3097,15993,9541600255,2015-03-10,762450.0,4,1.75,2570,8640,1.0,Não,Não,4,0,1958,0,98005,47.5956,-122.172,2015,0,Não,57,765475.0,buy
3098,15998,7305300470,2014-12-01,345000.0,2,1.75,1820,8409,1.0,Não,Não,4,910,1948,0,98155,47.7538,-122.327,2014,0,Não,66,375000.0,buy
3099,16006,9265700005,2014-08-22,395000.0,3,1.75,1740,6220,1.0,Não,Não,4,0,1954,0,98177,47.762,-122.362,2014,0,Não,60,554000.0,buy
3100,16008,321049193,2014-10-17,215000.0,3,2.0,1760,9282,1.0,Não,Não,5,660,1947,0,98001,47.3413,-122.29,2014,0,Não,67,260000.0,buy
3101,16019,8041100010,2014-08-18,377000.0,3,1.75,1820,34800,1.0,Não,Não,4,0,1967,0,98027,47.4616,-121.98,2014,0,Não,47,570500.0,buy
3102,16027,6928000440,2014-07-18,301950.0,3,1.75,1370,9288,1.0,Não,Não,4,0,1988,0,98059,47.4824,-122.152,2014,0,Não,26,435000.0,buy
3103,16051,7883605900,2014-10-15,315450.0,3,1.75,1130,7500,1.5,Não,Não,4,0,1908,0,98108,47.5254,-122.318,2014,0,Não,106,342500.0,buy
3104,16053,8651442910,2015-03-25,247500.0,4,2.0,1710,5200,1.0,Não,Não,4,800,1977,0,98042,47.3634,-122.09,2015,0,Não,38,292000.0,buy
3105,16059,8155500020,2014-10-18,530000.0,5,2.75,2500,7140,1.0,Não,Não,4,1250,1968,0,98008,47.6225,-122.108,2014,0,Não,46,545000.0,buy
3106,16072,2229900020,2014-06-10,359950.0,3,1.75,1890,9100,2.0,Não,Não,4,0,1952,0,98133,47.7676,-122.339,2014,0,Não,62,375000.0,buy
3107,16083,1471701470,2014-07-31,293000.0,3,1.75,1420,13187,1.0,Não,Não,4,0,1974,0,98059,47.4608,-122.065,2014,0,Não,40,435000.0,buy
3108,16087,5198600010,2014-08-19,180000.0,3,2.0,1670,7056,1.0,Não,Não,4,0,1958,0,98002,47.3139,-122.212,2014,0,Não,56,235000.0,buy
3109,16099,2523069134,2015-04-06,495000.0,4,2.5,2480,91911,1.0,Não,Não,4,1010,1973,0,98027,47.4579,-121.981,2015,0,Não,42,570500.0,buy
3110,16103,7418000020,2014-07-24,305000.0,3,1.75,1400,10350,1.0,Não,Não,4,0,1976,0,98059,47.479,-122.132,2014,0,Não,38,435000.0,buy
3111,16113,3379100130,2014-06-18,507000.0,4,1.75,1770,9375,1.0,Não,Não,4,600,1968,0,98052,47.6935,-122.112,2014,0,Não,46,615000.0,buy
3112,16116,8026200080,2014-07-15,372000.0,4,1.75,1890,10550,1.0,Não,Não,5,880,1969,0,98056,47.5147,-122.193,2014,0,Não,45,380000.0,buy
3113,16121,8731982630,2014-05-22,240000.0,4,2.25,1720,8300,1.0,Não,Não,4,0,1973,0,98023,47.3192,-122.385,2014,0,Não,41,268450.0,buy
3114,16122,2968800660,2014-05-13,285000.0,3,1.0,1090,8640,1.0,Não,Não,4,0,1973,0,98166,47.459,-122.355,2014,0,Não,41,390000.0,buy
3115,16127,3818700190,2014-12-15,387846.0,4,1.75,2520,15205,1.0,Não,Não,4,480,1954,0,98028,47.7642,-122.264,2014,0,Não,60,445000.0,buy
3116,16131,3876300080,2014-12-24,434400.0,5,1.75,1960,7875,1.0,Não,Não,4,0,1968,0,98034,47.7256,-122.18,2014,0,Não,46,445950.0,buy
3117,16132,1246700050,2014-06-12,370000.0,2,1.0,1220,17172,1.0,Não,Não,4,0,1947,0,98033,47.6934,-122.163,2014,0,Não,67,678350.0,buy
3118,16134,1328320280,2015-03-27,323000.0,3,2.0,1830,6925,1.0,Não,Não,4,0,1979,0,98058,47.4445,-122.123,2015,0,Não,36,335000.0,buy
3119,16142,9477000190,2014-08-08,445000.0,3,2.25,1860,7200,1.0,Não,Não,4,620,1977,0,98034,47.7332,-122.192,2014,0,Não,37,445950.0,buy
3120,16146,3298400470,2015-02-04,437400.0,3,1.75,2150,8925,1.0,Não,Não,4,0,1960,0,98008,47.6253,-122.119,2015,0,Não,55,545000.0,buy
3121,16151,1796350080,2014-06-23,239950.0,3,1.75,1230,9600,1.0,Não,Não,4,0,1984,0,98042,47.3675,-122.095,2014,0,Não,30,292000.0,buy
3122,16152,9477200460,2015-01-08,350000.0,3,1.0,950,9451,1.0,Não,Não,4,0,1977,0,98034,47.7308,-122.19,2015,0,Não,38,445950.0,buy
3123,16159,2391602500,2014-05-15,512500.0,3,2.5,1840,2875,2.0,Não,Não,4,0,1997,0,98116,47.562,-122.393,2014,0,Não,17,562750.0,buy
3124,16160,8632100010,2014-06-04,365000.0,2,1.0,1250,8100,1.0,Não,Não,4,0,1947,0,98125,47.7294,-122.329,2014,0,Não,67,425000.0,buy
3125,16163,1450100420,2014-06-20,205000.0,3,1.0,960,7314,1.0,Não,Não,5,0,1960,0,98002,47.2891,-122.221,2014,0,Não,54,235000.0,buy
3126,16168,7420200050,2014-06-20,623000.0,3,2.5,1850,7777,2.0,Não,Não,5,0,1989,0,98033,47.6908,-122.169,2014,0,Não,25,678350.0,buy
3127,16176,6117502455,2014-05-13,375000.0,3,1.0,1190,9486,1.0,Não,Não,4,0,1953,0,98166,47.4319,-122.339,2014,0,Não,61,390000.0,buy
3128,16177,2791500020,2014-06-04,250500.0,3,2.0,1710,7225,2.0,Não,Não,4,0,1988,0,98023,47.2917,-122.373,2014,0,Não,26,268450.0,buy
3129,16179,4059400585,2014-06-24,218000.0,3,1.0,880,18205,1.0,Não,Não,4,0,1945,0,98178,47.5013,-122.244,2014,0,Não,69,278277.0,buy
3130,16181,5727500561,2015-04-14,255544.0,3,1.0,1360,6186,1.5,Não,Não,4,600,1941,0,98133,47.7503,-122.334,2015,0,Não,74,375000.0,buy
3131,16191,2767600920,2014-10-27,465000.0,2,1.0,730,2600,1.0,Não,Não,4,0,1918,0,98107,47.6751,-122.379,2014,0,Não,96,529950.0,buy
3132,16194,4037000080,2014-06-15,416000.0,3,1.0,1110,12150,1.0,Não,Não,4,0,1957,0,98008,47.6034,-122.122,2014,0,Não,57,545000.0,buy
3133,16202,1950900005,2014-10-03,185000.0,3,1.0,940,7125,1.5,Não,Não,4,0,1958,0,98032,47.3756,-122.297,2014,0,Não,56,249000.0,buy
3134,16203,6647400250,2014-07-23,439950.0,3,2.5,1540,7773,2.0,Não,Não,4,0,1982,0,98034,47.722,-122.194,2014,0,Não,32,445950.0,buy
3135,16204,9407000920,2014-10-01,234000.0,3,1.5,1140,10300,1.5,Não,Não,4,0,1967,0,98045,47.4452,-121.77,2014,0,Não,47,399500.0,buy
3136,16205,8617000020,2014-12-31,485000.0,4,2.5,2100,8886,2.0,Não,Não,4,0,1964,0,98007,47.5947,-122.134,2014,0,Não,50,555000.0,buy
3137,16210,1236300307,2014-09-05,565000.0,3,2.25,1700,8800,1.0,Não,Não,5,850,1969,0,98033,47.6863,-122.189,2014,0,Não,45,678350.0,buy
3138,16212,9476200290,2014-10-17,190000.0,3,1.0,1260,10900,1.0,Não,Não,4,0,1943,0,98056,47.491,-122.188,2014,0,Não,71,380000.0,buy
3139,16226,5652600427,2015-02-24,420000.0,4,2.0,1700,6375,1.0,Não,Não,4,850,1950,0,98115,47.6973,-122.295,2015,0,Não,65,567000.0,buy
3140,16228,6131600255,2014-12-22,202500.0,3,2.0,1540,8316,1.0,Não,Não,5,0,1954,0,98002,47.323,-122.216,2014,0,Não,60,235000.0,buy
3141,16231,1423900080,2014-12-18,260000.0,4,1.75,1360,7700,1.0,Não,Não,4,0,1966,0,98058,47.4558,-122.177,2014,0,Não,48,335000.0,buy
3142,16232,2215901190,2014-05-28,254000.0,3,2.0,1480,7480,1.0,Não,Não,4,0,1992,0,98038,47.3542,-122.055,2014,0,Não,22,342000.0,buy
3143,16237,7689600630,2014-11-06,216500.0,2,1.0,710,6960,1.0,Não,Não,4,0,1943,0,98178,47.4886,-122.246,2014,0,Não,71,278277.0,buy
3144,16250,259800680,2014-08-05,534000.0,4,2.25,2130,7210,1.0,Não,Não,5,800,1965,0,98008,47.629,-122.117,2014,0,Não,49,545000.0,buy
3145,16251,271200130,2014-11-19,215000.0,3,1.0,1690,7700,1.0,Não,Não,4,0,1969,0,98003,47.3444,-122.304,2014,0,Não,45,267475.0,buy
3146,16256,7579200715,2014-12-05,400000.0,3,1.75,1860,5750,1.5,Não,Não,5,560,1918,0,98116,47.5586,-122.383,2014,0,Não,96,562750.0,buy
3147,16259,4059400190,2014-10-17,225000.0,2,1.0,800,6050,1.0,Não,Não,4,0,1944,0,98178,47.5001,-122.242,2014,0,Não,70,278277.0,buy
3148,16267,1561600095,2014-05-14,1058000.0,4,2.0,2290,11137,1.0,Não,Não,4,0,1955,0,98004,47.5887,-122.201,2014,0,Não,59,1150000.0,buy
3149,16268,3025300250,2015-05-13,1620000.0,4,2.25,2350,17709,2.0,Não,Não,4,0,1977,0,98039,47.6232,-122.236,2015,0,Não,38,1892500.0,buy
3150,16272,4025300285,2014-10-29,276693.0,4,1.0,1190,8875,1.5,Não,Não,4,0,1946,0,98155,47.7487,-122.303,2014,0,Não,68,375000.0,buy
3151,16273,923049400,2014-11-19,185000.0,2,1.0,1390,11340,1.0,Não,Não,4,0,1969,0,98168,47.4969,-122.3,2014,0,Não,45,235000.0,buy
